date,hour,PM2_5,PM10,temp,humidity,CO,NO2,SO2
2022-01-17,12,17.72093023255814,18.790697674418606,16.471162790697676,80.22232558139535,0.45953488372093027,0.0,0.0
2022-01-17,13,19.568181818181817,20.113636363636363,16.332954545454545,81.67295454545454,0.4852272727272728,0.0,0.0
2022-01-17,14,19.325581395348838,20.372093023255815,16.98953488372093,77.74372093023256,0.4832558139534884,0.0,0.0
2022-01-17,15,20.94736842105263,22.68421052631579,17.261578947368424,75.12684210526317,0.5521052631578948,0.0,0.0
2022-01-17,18,31.1,34.93333333333333,16.589333333333332,77.804,0.8243333333333334,0.0,0.0
2022-01-17,19,30.302325581395348,33.18604651162791,16.712790697674418,76.68674418604651,0.7227906976744186,0.0,0.0
2022-01-17,20,31.58139534883721,35.44186046511628,16.665348837209304,76.35744186046512,0.574186046511628,0.0,0.0
2022-01-17,21,32.372093023255815,37.16279069767442,16.786046511627905,75.02837209302325,0.5211627906976745,0.0,0.0
2022-01-17,22,40.093023255813954,49.44186046511628,16.664883720930234,76.34488372093023,0.5893023255813954,0.0,0.0
2022-01-17,23,40.348837209302324,49.27906976744186,16.611627906976743,76.32418604651163,0.53,0.0,0.0
2022-01-18,00,40.395348837209305,48.95348837209303,16.53511627906977,76.92279069767442,0.4623255813953488,0.0,0.0
2022-01-18,01,37.627906976744185,45.58139534883721,16.532790697674418,75.11604651162791,0.36465116279069765,0.0,0.0
2022-01-18,02,38.55813953488372,47.06976744186046,16.54046511627907,76.28418604651162,0.3546511627906977,0.0,0.0
2022-01-18,03,36.18181818181818,43.59090909090909,16.607045454545457,75.45727272727272,0.30113636363636365,0.0,0.0
2022-01-18,04,35.04651162790697,42.0,16.774651162790697,73.61744186046512,0.28395348837209305,0.0,0.0
2022-01-18,05,38.674418604651166,46.906976744186046,16.855813953488372,72.0160465116279,0.32651162790697674,0.0,0.0
2022-01-18,06,42.58139534883721,53.02325581395349,16.736511627906975,74.4493023255814,0.4695348837209303,0.0,0.0
2022-01-18,07,44.41860465116279,55.04651162790697,17.025813953488374,72.70558139534884,0.6802325581395349,0.0,0.0
2022-01-18,08,45.116279069767444,56.27906976744186,18.170232558139535,67.5113953488372,0.8260465116279071,0.0,0.0
2022-01-18,09,39.61363636363637,48.29545454545455,19.074772727272727,60.370000000000005,0.4440909090909091,0.0,0.0
2022-01-18,10,38.83720930232558,47.372093023255815,19.824883720930234,55.25,0.42348837209302326,0.0,0.0
2022-01-18,11,37.093023255813954,45.348837209302324,20.690232558139535,51.260232558139535,0.4034883720930233,0.0,0.0
2022-01-18,12,39.69767441860465,48.51162790697674,21.591627906976747,50.26953488372094,0.3497674418604651,0.0,0.0
2022-01-18,13,39.325581395348834,47.55813953488372,22.81860465116279,48.34348837209302,0.3009302325581395,0.0,0.0
2022-01-18,14,40.674418604651166,49.74418604651163,23.72558139534884,47.348837209302324,0.3141860465116279,0.0,0.0
2022-01-18,15,43.97727272727273,54.36363636363637,27.391136363636363,39.73863636363637,0.4090909090909091,0.0,0.0
2022-01-18,16,49.906976744186046,62.46511627906977,27.304186046511628,42.053255813953484,0.6176744186046511,0.0,0.0
2022-01-18,17,57.395348837209305,68.67441860465117,22.853023255813955,54.91162790697674,1.419767441860465,0.0,0.0
